Round,Client,Distance,P,I,D,PID,Threshold,Status,Pruning_Active,Expected_Malicious
10,client17,0.007856733720342405,0.011785100580513607,0.00765776735355354,-0.0004835663982958372,0.018959301535771307,0.025250838421285282,NORMAL,True,False
10,client14,0.008681753866557871,0.013022630799836806,0.008638930854973645,0.0010416147664952158,0.022703176421305666,0.025250838421285282,NORMAL,True,False
11,client14,0.007646827882776014,0.01147024182416402,0.009403613643251247,-0.0008279407870254857,0.020045914680389784,0.026909052553243905,NORMAL,True,False
11,client11,0.012881403289649021,0.019322104934473533,0.008970401116556826,0.00415696266275158,0.03244946871378194,0.026909052553243905,MALICIOUS,True,False
11,client10,0.011299625019920302,0.016949437529880453,0.008845443372981623,0.0032759521791830082,0.029070833082045083,0.026909052553243905,MALICIOUS,True,False
11,client7,0.009090861776400805,0.013636292664601209,0.008451372935037102,0.0016022448920101663,0.023689910491648477,0.026909052553243905,NORMAL,True,False
11,client6,0.008425794930545577,0.012638692395818364,0.008963227307244259,0.0001616835109894438,0.021763603214052067,0.026909052553243905,NORMAL,True,False
11,client9,0.0073696272006367235,0.011054440800955086,0.008952618969941074,-0.0027060289464665346,0.017301030824429624,0.026909052553243905,NORMAL,True,False
11,client19,0.009194354345822974,0.013791531518734461,0.009012439154336228,0.0006873062426582158,0.023491276915728904,0.026909052553243905,NORMAL,True,False
11,client18,0.007300171310120729,0.010950256965181093,0.01129186436880373,-0.002767674228776081,0.019474447105208743,0.026909052553243905,NORMAL,True,False
11,client3,0.008806564905652283,0.013209847358478424,0.009614690731419063,-0.0004977618296885978,0.02232677626020889,0.026909052553243905,NORMAL,True,True
11,client16,0.008258860290352209,0.012388290435528315,0.009493079380056155,-0.0011185914293056376,0.02076277838627883,0.026909052553243905,NORMAL,True,False
11,client4,0.008280381452443595,0.012420572178665393,0.009677494289575568,0.0004772150423041875,0.022575281510545147,0.026909052553243905,NORMAL,True,False
11,client0,0.007155071539071347,0.01073260730860702,0.008611402716830521,-0.00023446603691006028,0.019109543988527482,0.026909052553243905,NORMAL,True,True
11,client17,0.007443724670703299,0.01116558700605495,0.00840213982062387,-0.0003304072397112848,0.019237319586967536,0.026909052553243905,NORMAL,True,False
11,client5,0.007012876372543659,0.010519314558815489,0.009324390361511137,-0.0013004665857090994,0.018543238334617525,0.026909052553243905,NORMAL,True,False
11,client2,0.008679417910690441,0.013019126866035662,0.008843803034707255,-0.00016893632220510714,0.02169399357853781,0.026909052553243905,NORMAL,True,True
11,client12,0.007821891026633356,0.011732836539950034,0.008987927516663868,4.628601340231284e-05,0.020767050070016217,0.026909052553243905,NORMAL,True,False
11,client13,0.007277132133431014,0.01091569820014652,0.010310956853220464,0.0003309057154520401,0.021557560768819026,0.026909052553243905,NORMAL,True,False
11,client1,0.008485566820619034,0.012728350230928552,0.008743585600213275,-0.0003921700573455228,0.021079765773796305,0.026909052553243905,NORMAL,True,True
11,client8,0.007471961199759896,0.011207941799639845,0.009419783067927344,-0.0016406180167974288,0.01898710685076976,0.026909052553243905,NORMAL,True,False
11,client15,0.006780925917227974,0.010171388875841961,0.00856645676627697,-0.0006995912960990982,0.01803825434601983,0.026909052553243905,NORMAL,True,False
12,client2,0.006929213756737098,0.010393820635105647,0.009536724410380965,-0.0014001633231626746,0.01853038172232394,0.029700508803509947,NORMAL,True,True
12,client1,0.0077087601188193045,0.011563140178228957,0.009514461612095206,-0.000621445361439784,0.02045615642888438,0.029700508803509947,NORMAL,True,True
12,client8,0.007596279653876593,0.011394419480814889,0.010179411033315003,9.94547632933572e-05,0.02167328527742325,0.029700508803509947,NORMAL,True,False
12,client16,0.00891516168951749,0.013372742534276234,0.010384595549007903,0.0005250411193322244,0.024282379202616364,0.029700508803509947,NORMAL,True,False
12,client19,0.00760520322817107,0.011407804842256605,0.009772959477153335,-0.0012713208941215236,0.019909443425288418,0.029700508803509947,NORMAL,True,False
12,client5,0.013508204359373843,0.020262306539060762,0.010675210797448521,0.005196262389464148,0.03613377972597343,0.029700508803509947,MALICIOUS,True,False
12,client7,0.0088112564636093,0.01321688469541395,0.009332498581398032,-0.00022368425023320399,0.02232569902657878,0.029700508803509947,NORMAL,True,False
12,client15,0.0067684721629557975,0.010152708244433695,0.00924330398257255,-9.963003417741424e-06,0.019386049223588504,0.029700508803509947,NORMAL,True,False
12,client11,0.007693664617438012,0.011540496926157018,0.009739767578300628,-0.004150190937768808,0.017130073566688837,0.029700508803509947,NORMAL,True,False
12,client10,0.006842781993958278,0.010264172990937417,0.00952972157237745,-0.0035654744207696196,0.016228420142545247,0.029700508803509947,NORMAL,True,False
12,client0,0.007873934646368222,0.011810901969552333,0.009398796181467344,0.0005750904858374998,0.021784788636857174,0.029700508803509947,NORMAL,True,True
12,client18,0.011009802353409554,0.016514703530114333,0.012392844604144684,0.0029677048346310603,0.03187525296889008,0.029700508803509947,MALICIOUS,True,False
12,client6,0.008410456685572021,0.012615685028358033,0.00980427297580146,-1.227059597884439e-05,0.022407687408180648,0.029700508803509947,NORMAL,True,False
12,client14,0.009422510575991735,0.014133765863987603,0.01034586470085042,0.0014205461545725774,0.025900176719410604,0.029700508803509947,NORMAL,True,False
12,client17,0.010179047022667798,0.015268570534001697,0.00942004452289065,0.0021882578815715995,0.02687687293846395,0.029700508803509947,NORMAL,True,False
12,client12,0.007507456151046424,0.011261184226569635,0.00973867313176851,-0.00025154790046954606,0.0207483094578686,0.029700508803509947,NORMAL,True,False
12,client9,0.007600684855482772,0.011401027283224159,0.009712687455489352,0.00018484612387683897,0.02129856086259035,0.029700508803509947,NORMAL,True,False
12,client3,0.009467520444560947,0.01420128066684142,0.010561442775875158,0.0005287644311269311,0.02529148787384351,0.029700508803509947,NORMAL,True,True
12,client13,0.007293557765938487,0.010940336648907732,0.011040312629814314,1.3140506005978464e-05,0.021993789784728022,0.029700508803509947,NORMAL,True,False
12,client4,0.007634450695289708,0.011451676042934561,0.01044093935910454,-0.0005167446057231094,0.02137587079631599,0.029700508803509947,NORMAL,True,False
